reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,game
68b8d47b-c8df-4857-b8b2-6c8668873216,J&B Body sculpting,https://play-lh.googleusercontent.com/a/ACg8ocLN8zMSi1m8BSDSyuxGol1QiFJ3NKLHnYQBFPL3tTSAGjRZVQ=mo,"I am almost there and when I checked the score thing, I was almost to first place, block blast is so good it's just like, call me all the brainstorm but sometimes I was really annoyed with the ads but as I continued and continued, my brain started getting more calmer. No wonder why block blast is the no. 1 game, I've always seen this on YouTube.",5,0,9.1.0,2026-01-24 20:56:43,Thanks for the awesome review and 5 stars! 😊 Glad you're enjoying the strategy and finding it calming. We appreciate your feedback and are always tweaking things to make it better. Keep aiming for that top spot!,2026-01-24 21:31:12,9.1.0,Block_Blust
369ce551-3655-4ef1-91a1-5e0b02237043,Erlinda,https://play-lh.googleusercontent.com/a/ACg8ocLl4kcl1TnWZasOEktz4ACDsf1ASp1OXsALFpS_yA5SIx0giA=mo,Great game!,5,0,,2026-01-24 20:44:02,哇，看到你的五星好评真的太开心啦！😊 感谢你的支持，希望这个消方块的小游戏能一直给你带来放松和乐趣～ 有什么想法随时告诉我们哦！,2026-01-24 21:39:59,,Block_Blust
9e572a55-12a6-448f-b006-02af6573ee1c,Maryam Qazizada,https://play-lh.googleusercontent.com/a/ACg8ocLGfntC-BvhnDV20s3dcabqmKxU324ie4ZscghKlebtrnIpwg=mo,this game is super fun it reliefs stress and you need no WIFI for it!,5,0,9.0.8,2026-01-24 20:32:41,Thanks for the awesome feedback! We're thrilled you're having fun and finding it relaxing. The offline play is a key feature so you can unwind anywhere. Appreciate the 5 stars! 😊,2026-01-24 21:50:11,9.0.8,Block_Blust
de0c0210-1918-4926-9640-11eafb2becb4,Dmarques,https://play-lh.googleusercontent.com/a-/ALV-UjXicYfg7XiRG2l3GXbfDJ4LMGzyviSQpc7kmr4D0hLfobh6NJk,best stimulating game ever,5,0,9.0.6,2026-01-24 20:32:01,"Thank you so much! We're so glad you find it stimulating—the strategy behind placing blocks really keeps things interesting, right? 😊 Enjoy playing!",2026-01-24 21:50:24,9.0.6,Block_Blust
134df696-3d1a-40da-9ccd-a734b1aae08d,Shane Naidoo,https://play-lh.googleusercontent.com/a/ACg8ocKGshPK14ae73LE80PTIfu8D05qVUfBUArzs8W16GJ_C9Hr8w=mo,good game 🎮 👏,5,0,9.0.8,2026-01-24 20:23:48,哇，看到5星和你的笑脸真是今天最棒的鼓励！🎉 超开心你能喜欢这款游戏，我们会继续努力让它变得更有趣的！祝玩得开心~ 😊,2026-01-24 21:50:01,9.0.8,Block_Blust
248c7323-d713-467d-b02e-0e3cd6a699a0,Tala Fahmy,https://play-lh.googleusercontent.com/a/ACg8ocKuI8oddwdC68wjXICUEyYF_WQm41mX_w3kzpTgo_0GJvcVmQ=mo,fun but sometimes it's boring I usually play it when I'm outside,3,0,9.0.6,2026-01-24 20:23:02,Thanks for the honest feedback! We totally get that the fun can dip sometimes. Our team is always exploring ideas to keep things fresh and more engaging for all play styles. Hope you'll find more reasons to enjoy it anywhere! 😊,2026-01-24 21:50:05,9.0.6,Block_Blust
af7de949-1887-411f-88fb-a720cf8ad0da,James Deacon,https://play-lh.googleusercontent.com/a/ACg8ocInHGdSy64wNcgvw5oXQVszVMjuNlSryb-GggXqnAbWcBKygg=mo,"it was alright until the ads hit specifically the temu ads that you can't exit, if everyone stopped downloading these games that make you watch an ad every 2 seconds these trashy developers will stop forcing this garbage on us",1,1,,2026-01-24 20:00:23,"Hey, thanks for sharing your thoughts. We totally get how frustrating those ads can be, and we're sorry for the bad experience. We're always trying to find a better balance based on player feedback. Appreciate you speaking up! 🙏",2026-01-24 20:31:12,,Block_Blust
d6423e45-25ff-4cca-ae9a-1b3f8b6cccdb,MrsLaila Tariq,https://play-lh.googleusercontent.com/a/ACg8ocKCtt9v4K9_Oiva4YagMcPzcRfaphnXdZQS93CPUXrNnURqNw=mo,it's a brain training game,5,0,9.0.4,2026-01-24 19:58:29,You're absolutely right! We're so happy you see it that way - we really wanted to create a game that's both fun and makes you think. Glad you're enjoying the mental workout! 🧠✨,2026-01-24 20:40:05,9.0.4,Block_Blust
9c1f2d0b-adae-4746-85e5-36cbe0f1e3cb,Hailey De la paz,https://play-lh.googleusercontent.com/a/ACg8ocKmXCJ3cqaF8OofbAU9LQ5fil4iLu2kT_oyH-ynprjbg9dX_w=mo,i love this game,5,0,9.0.4,2026-01-24 19:58:22,"Wow, thank you for the awesome 5-star review! 😊 We're thrilled to hear you love the game. Your support means the world to us—keep having fun with those puzzles!",2026-01-24 20:40:02,9.0.4,Block_Blust
947fd22b-0cc4-41bd-b897-0b7bc8dc0166,Tessa Vos,https://play-lh.googleusercontent.com/a-/ALV-UjXxjyAZ3YPpsP38wkL3sGXt7-KQdSInUzyEBFSLuuJVVwJ8roDa,its a very nice game,5,0,9.0.8,2026-01-24 19:57:43,Awesome to hear you're enjoying it! Thanks so much for the 5-star rating – that really makes our day. Keep having fun and happy puzzling! 🎮,2026-01-24 20:40:01,9.0.8,Block_Blust
a23cce33-6ea3-48cb-9942-63b80a36c8c0,thubelihle Mpala,https://play-lh.googleusercontent.com/a-/ALV-UjX3BXwJcE6GO88-qrGUOqKJzxFUZ5Q5nOTTyngPBi6omqolF7A,it a nice game and it it the way it advertised changing blocks each time is very interesting,4,0,9.0.8,2026-01-24 19:53:12,Thanks for the 4 stars! We're thrilled you enjoy the changing blocks – it makes every play session unique and fun. Glad you're having a good time! 😊,2026-01-24 20:50:12,9.0.8,Block_Blust
030613a8-2fd8-4fa7-b14a-0064009d33c2,Khemari sterling,https://play-lh.googleusercontent.com/a/ACg8ocJ7qoQfU0Z1cfCgN43wWhhD8GAkN79Wa_FlMsaJpNIZzBnVkg=mo,Last time I played it I would get more,3,0,,2026-01-24 19:34:08,Hey! Thanks for letting us know. We're sorry if things feel different lately – we're always tweaking the game to keep it balanced and fun. Your feedback really helps! 😊,2026-01-24 21:01:04,,Block_Blust
196092ee-5e94-4a50-b763-23ab15bfe86c,Jordan McLemore,https://play-lh.googleusercontent.com/a/ACg8ocJ9X_7kJNHzYCj9KSUv0eyVkTouXzWQRWwhhRyIIK4QkBBWyQ=mo,I love the game just to many adds,4,0,9.0.6,2026-01-24 19:30:18,Thanks for the love and the 4 stars! 😊 We hear you about the ads – we're always listening to feedback to improve the balance. Hope you keep enjoying the puzzles!,2026-01-24 21:01:08,9.0.6,Block_Blust
b9a7c8cc-857e-4d0a-94d7-5d03d893650b,nyein zawoo,https://play-lh.googleusercontent.com/a/ACg8ocLzHTsWuIyNoOQ9i50t3GsM4EyxvjuSisk8CPNnJ2SeJgKt5A=mo,ဂိမ်းဆိုကြောက်လို့ပါ🙏,1,0,,2026-01-24 19:23:07,ဂိမ်းကို ကြောက်တယ်ဆိုတာ နားလည်ပါတယ်။ ဘာကြောင့်လဲဆိုတာ ပြောပြပေးပါဦး။ ကျွန်ုပ်တို့ အတတ်နိုင်ဆုံး ကူညီပေးပါမယ်။ 🙏,2026-01-24 21:01:35,,Block_Blust
b38a2887-629a-4e7d-bfc2-048664ad6873,Sophie,https://play-lh.googleusercontent.com/a-/ALV-UjWBdTHncgjtg-0XaOL2XiO2H74fgimUneDwTeNxSWQiTS54khSw,ist very fun,5,0,9.0.6,2026-01-24 19:07:02,Glad to hear you're having fun! 😊 Thanks so much for the 5-star rating. Hope you keep enjoying the puzzles. Any particular mode you're liking more?,2026-01-24 20:01:36,9.0.6,Block_Blust
80c88f44-64a3-431b-96f2-664b5d809421,Traci Hill,https://play-lh.googleusercontent.com/a/ACg8ocI610_mm6EUzV64DrlqwA4pbcXPGoMsgi9AZIhr8ZVPbZL5yA=mo,it's so much fun and its relaxing.😌,5,0,,2026-01-24 19:04:20,Thanks for the awesome feedback! 😊 It makes our day to know you're enjoying the fun and relaxing vibes. Keep on playing!,2026-01-24 19:50:10,,Block_Blust
a810c12a-415e-4e90-8b73-f91ea740fa87,Js jzjjs,https://play-lh.googleusercontent.com/a-/ALV-UjXN7X3yIHmPzRGZ88tP8zL1xjriE9iKvdnP8WUvRsrFjQ2A0FED,it helped me when I'm trying to do something and when I'm doing this game I don't get distracted so many times it's just really calm and it's fine it help your brain,5,0,9.0.8,2026-01-24 18:59:58,Thanks for sharing! I'm happy to hear the game helps you stay focused and calm – it's great that it gives your brain a nice break too. 😊 Keep enjoying those puzzle moments!,2026-01-24 19:50:17,9.0.8,Block_Blust
f4aa9ac4-f30c-4dda-933c-242a584dd2d2,Reneilwe Molefe,https://play-lh.googleusercontent.com/a/ACg8ocLID_qGhZvA7ilSOyuJq6LP_oiGfV-yUPiT7CAYZPfOcx00hw=mo,I think that this game is exercising our minds and helping us to come down,5,0,8.7.8,2026-01-24 18:59:42,Thanks for sharing your thoughts! We're thrilled to hear that the game is helping exercise your mind and bring some calm. Your 5-star rating means a lot to us! 😊,2026-01-24 19:50:24,8.7.8,Block_Blust
6ba1c480-b171-4bfe-96ea-d1e25d822a69,Gys Koopman,https://play-lh.googleusercontent.com/a/ACg8ocIDEW1ZDO02aMfM5JXHaZp3av0AZxjSPyX0UxrPikdeSwx02Q=mo,grade game,5,0,,2026-01-24 18:53:26,哇，谢谢你的五星好评！很高兴听到你喜欢这个游戏 😊 看到简单的“grade game”就知道你给了很高的评价呢。你的支持对我们真的很重要！祝玩得开心，期待你更多的反馈！,2026-01-24 19:50:09,,Block_Blust
211b29b5-e9bd-4f78-8e6b-1b00ae7698cc,Md Tasleema,https://play-lh.googleusercontent.com/a/ACg8ocLC3WIBZoGoR4Snhsw3r0DxvpJ7HoHvUFuuUgO65NzhdMXkWA=mo,mind blowing game.,5,0,9.0.9,2026-01-24 18:46:48,"Wow, thanks for the awesome review! We're thrilled you're enjoying the game so much—keep having fun with those puzzles! 😊",2026-01-24 20:01:08,9.0.9,Block_Blust
98c7b2ce-4087-4f96-8ff4-a9ac7dc99ff3,Bilal Rather,https://play-lh.googleusercontent.com/a/ACg8ocI9RzhG5ZMZp7xMjbTiZdPiV3VxAhzN-wvimoEWpAXretTdGA=mo,awesone tympass,5,0,,2026-01-24 18:46:18,Thanks for the awesome feedback! 😊 Glad you're enjoying the game as a fun way to pass the time. We appreciate your support!,2026-01-24 20:01:27,,Block_Blust
b2ba5182-5fa9-439a-8664-52dd1d1036d1,Namaganda Annet,https://play-lh.googleusercontent.com/a/ACg8ocKxXAIkLU3E_TW-2cRZUEfGc8FRaffhw6poHVm6fwrXvSUs=mo,Good,5,0,8.9.1,2026-01-24 18:44:25,Awesome to hear that! Thanks for the 5-star love — it means a lot. Keep enjoying the puzzles! 😊,2026-01-24 20:01:35,8.9.1,Block_Blust
b23c20e6-1634-4cc0-af64-46c8703cddf6,Valesca Gilot,https://play-lh.googleusercontent.com/a/ACg8ocKa-wh1ICSD4OO8gZ1vsm5QJAH2vR-8Tiuxnuk9RXCMGZNXKA=mo,best,5,0,9.0.6,2026-01-24 18:44:00,"Wow, best? That means a lot to us! 😊 Thank you for the amazing rating and for enjoying the game. We're thrilled you're having a great time with the puzzles!",2026-01-24 20:01:33,9.0.6,Block_Blust
4b5f8064-b9a6-4f82-a4fe-86a31d80cc47,Keyion Nard,https://play-lh.googleusercontent.com/a-/ALV-UjXSOWIOSG0xDLQe4OatDdf4Ct8g3G_IDgjRPwX84ZHByAKuuuvh,best game ever,5,0,9.0.6,2026-01-24 18:40:17,"Thank you so much! 🎉 Reading this absolutely made our day! We're thrilled you're enjoying it this much, and our team will keep working to make your experience even better. Hope you continue to have a blast! 🙌",2026-01-24 20:01:13,9.0.6,Block_Blust
a51edb81-80b9-4d52-986a-47043d53db96,Sabina Sarki,https://play-lh.googleusercontent.com/a/ACg8ocI4ktT4yX6O2ds8dHEFoF-i-kEFPwzE3ersBeHIS4O1LB973w=mo,It's really GOOD and I have 2M points ahahhaha LOVE ITTT,5,0,9.0.8,2026-01-24 18:39:55,"Wow, 2 million points! That's absolutely incredible! 😄 Thanks so much for the love and sharing your excitement—keep having fun and crushing those high scores!",2026-01-24 20:01:31,9.0.8,Block_Blust
6fef84f5-07e0-4d60-b436-5284a2f1eacc,Ryan Efriyansyah,https://play-lh.googleusercontent.com/a/ACg8ocJ2fVyosbwZQwhHkrK2YWIvbyXAEU6b9cTHzRIytb2PG_n8aA=mo,Excellent,5,0,9.0.6,2026-01-24 18:38:35,Thank you so much! We're thrilled you're enjoying it. Reviews like yours are the best reward for our team! Happy blasting! 👍,2026-01-24 20:01:25,9.0.6,Block_Blust
0fdf8ca1-07d6-49f4-8892-f71edb1e9373,Nomatamsanqa Mabobiane,https://play-lh.googleusercontent.com/a/ACg8ocKOgmm1OGz1e23CvYmI7_h875UHB_9tYR0_s74c0WYaeY2ehQ=mo,the best super good super addicting super awesome it just perfect,5,0,9.0.9,2026-01-24 18:36:27,"Wow, thanks a ton for the amazing review! 😊 We're thrilled to hear you're having such a blast and find it super addictive. Happy gaming!",2026-01-24 19:20:00,9.0.9,Block_Blust
074b2137-fe5c-4aa4-99ea-a3393a46c1e5,Jaspreet Kaur,https://play-lh.googleusercontent.com/a/ACg8ocIsbKv1EyU5eamRmrD1b-bef5rPqYvTuh5rG8CH-IpMUXL9NDQ=mo,"Interesting game for mind.enjoying every part ,.",5,0,9.0.8,2026-01-24 18:34:11,"Thank you so much for your 5-star review! 😊 We're thrilled to hear that you find the game interesting and enjoy every part—it's designed to challenge your mind, and we're glad you're having fun!",2026-01-24 19:19:59,9.0.8,Block_Blust
f285fdcc-5315-43d2-be8d-1ebf404edf90,Kayla Gruebele,https://play-lh.googleusercontent.com/a-/ALV-UjV5i1AyM93S4WrRM_fBJwxncSPdnakcxP84h36tHQlnlHyA-w6l,best game ever,5,0,9.0.8,2026-01-24 18:24:23,"Thrilled to hear you're enjoying it so much! 😊 Thanks for the awesome 5-star rating. Keep having fun out there, and keep those 5-star vibes coming!",2026-01-24 19:31:16,9.0.8,Block_Blust
b5e9385a-943e-4efa-86ee-8dc566999ab5,Isaiah Joseph,https://play-lh.googleusercontent.com/a-/ALV-UjV6uvFdwM6jbtQJfoBr_2Dm8LNZLMq_iLjlRjfmfR8IaNGlKmLbug,fun game to kill time,5,0,9.0.6,2026-01-24 18:23:35,"Glad it helps you pass the time in a fun way! 😊 Thanks for the 5-star love. Enjoy playing, and we'll keep working on making it better.",2026-01-24 19:31:11,9.0.6,Block_Blust
1ed690c9-2314-4f10-99de-d4e055e0efed,Sonu Kushawah,https://play-lh.googleusercontent.com/a-/ALV-UjXPLcdApu-ZGYTqG69mb2u1KYGeKjfU2SSasxIDE5kXOaHPSRSk,thank you,5,0,8.9.2,2026-01-24 18:14:39,You're welcome! 😊 Really glad to hear you're enjoying the puzzle fun. We're just happy to make something people like. Have a great day and keep on blasting!,2026-01-24 19:39:59,8.9.2,Block_Blust
08efdb69-3e8b-4635-8180-dd8b461d3d58,Sandhiya Sandhiya,https://play-lh.googleusercontent.com/a/ACg8ocLFfDup2whjqK-C_2h6MKK_vnDPANdKAmx1Zi7u5-KWN4MeBw=mo,good 👍😊,5,0,,2026-01-24 18:13:11,Awesome to hear that! Thanks for the 5 stars! 😊 We're thrilled you're enjoying the puzzle fun.,2026-01-24 19:39:58,,Block_Blust
8aa8bf13-309c-44db-936a-7c218469ed62,Kuzivaishe Mujera,https://play-lh.googleusercontent.com/a-/ALV-UjWNOa8eqfsbwqaAiyC-y98Wi-H56zjWYDPlpfBoJkGN7oNw8vFQ,Smooth game play and cool features,5,0,9.0.8,2026-01-24 18:09:09,Thank you so much for the 5-star review! 😊 We're glad you find the gameplay smooth and the features cool. Happy gaming! 🎮,2026-01-24 18:50:28,9.0.8,Block_Blust
7d6fb7f3-7ac5-4f43-979b-fdf4d1a217d1,Mukul Sahu,https://play-lh.googleusercontent.com/a/ACg8ocKLMfqEuj8xEJNb-TwlqUji7mczg_BbNKQxG1aQH6zb1VnzdQ=mo,Nice 👍,5,0,9.0.8,2026-01-24 18:08:11,Hey there! Thanks a bunch for the lovely review and the 5 stars! It means a lot to us that you're enjoying the game. Keep on having fun with the puzzles! 👍,2026-01-24 18:50:23,9.0.8,Block_Blust
4578d093-bf56-42bf-a8ce-0db4d6ce8312,Olayiwola Babatunde,https://play-lh.googleusercontent.com/a-/ALV-UjUrimMbR52dWodARowsU70VID57WDxH77S_ZGZIzCmgGAsCtqt_,very interesting game,5,0,8.9.0,2026-01-24 18:08:09,Thank you! We're thrilled to hear you're finding the game interesting. It makes our day! Hope you continue to enjoy figuring out those satisfying block placements. 😊,2026-01-24 18:50:18,8.9.0,Block_Blust
e23e3cab-e44d-4a51-9eea-0f5baf113c7e,arun Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjU9dIMm3jlVAEtTB07-0snpXQo_bgAZe8N18vaCqt6nOTaTCDXk,best for mind,5,0,8.9.9,2026-01-24 18:04:58,"Thanks for the 5-star review! We're thrilled you find the game great for keeping your mind sharp. It's all about fun, strategic challenges. 😊 Keep enjoying the puzzles!",2026-01-24 18:50:46,8.9.9,Block_Blust
d74c41c9-c658-4773-9b35-a17bab94a404,Melvina Posey,https://play-lh.googleusercontent.com/a/ACg8ocKaTPgnVJrjofzNmmbpseSoUxXUuGhwQv4DmI6eLcNWNVI4aw=mo,I love this game its so much fun and its a time killer if you want time to fly by fast!!!🤩🤩🤩🤩🤩😄😃😁😃🤩😁 you should download it right now😃😃😃😃😁😁😁,5,0,9.0.8,2026-01-24 18:04:01,"Wow, thank you so much for the incredibly kind words and all the smiles! 😄🤩 It makes our day to hear you're having this much fun and that time flies by while playing. We're thrilled you're enjoying it! Keep on blasting!",2026-01-24 18:50:44,9.0.8,Block_Blust
80bbe732-2fa0-4634-abb6-fb0b3d5bbea6,Washington,https://play-lh.googleusercontent.com/a/ACg8ocLT_UGNzOXv7k-41_RBmR4x_Zwm0aZ9b0gmHWG4r4gX81Puzb8=mo,ads are annoying but it's othwise a good game,4,0,9.0.8,2026-01-24 18:02:02,Thanks for the 4-star review! We hear you on the ads and really appreciate you still enjoying the game. We'll keep your feedback in mind as we work on improvements. 😊,2026-01-24 18:50:25,9.0.8,Block_Blust
d1242693-278b-4fa5-8f70-d35ab7608086,Teklewold Demie,https://play-lh.googleusercontent.com/a-/ALV-UjWJDoZjHNsP2iqUYvIujZ1ZtoiYxCxfBbgM4ZrXWJmP_LdlHjTW,love this game whenever I'm bored I play this game and I enjoy it very much!,5,0,,2026-01-24 18:01:13,Thanks a bunch! It's awesome to know our game helps pass the time and brings you so much fun. Keep enjoying those puzzle moments! 😊,2026-01-24 18:50:42,,Block_Blust
1538c51c-668a-4fcb-b063-4a8d22b7b895,Melissa Mina,https://play-lh.googleusercontent.com/a/ACg8ocLV4RpPvUjHMD_OWm-jNU0ypPuq8pgpF5anLwNk81M2Fh7_Vg=mo,great 😃,5,0,9.0.8,2026-01-24 17:57:46,Awesome! Seeing that 5-star rating and big smile made our day 😊. Thanks so much for enjoying the puzzle time!,2026-01-24 18:50:05,9.0.8,Block_Blust
b11c85a6-ac73-4763-9859-35b100bfcd39,Avdhesh Thakur,https://play-lh.googleusercontent.com/a/ACg8ocKYLHz3mj6oBlzwGTItVI983-20aER0qhgorBbJXkkUZ5tNaw=mo,good game,5,0,8.8.6,2026-01-24 17:56:56,非常感谢您的五星好评！很开心您能享受游戏，这对我们是最大的鼓励 😊,2026-01-24 18:50:36,8.8.6,Block_Blust
6cceccf1-f878-46f3-b527-aef5a6a73921,Vea,https://play-lh.googleusercontent.com/a-/ALV-UjVPjzZnDTk8lrJb3zKvJaQXTCZqK9eMbB6UCcpA3_TdmfndEE9W,its a really fun game!,5,0,9.0.8,2026-01-24 17:52:49,"Awesome to hear you're enjoying it! 😊 We're glad our little puzzle game is bringing you some fun. Thanks so much for taking the time to leave a review, it means a lot! Keep on blasting!",2026-01-24 19:01:20,9.0.8,Block_Blust
07216fcf-99ff-41fd-9535-f634143f5dfb,Corbin Runkle,https://play-lh.googleusercontent.com/a/ACg8ocL_Aaks0QAGFPU7PmKJHzvt-59D5HR7N-zHxTLWHI1AyPQxTg=mo,this game is awesome ya mon,5,0,9.1.0,2026-01-24 17:51:13,"Wow, thanks a ton for the awesome review and 5 stars! We're thrilled you're having a blast with the game. Your enthusiasm keeps us motivated to keep things fun. Keep on enjoying those puzzle moments! 😊🎮",2026-01-24 19:01:04,9.1.0,Block_Blust
6fe00bd2-d26e-4dda-a19e-6dcabb04bfb7,Hey Baller,https://play-lh.googleusercontent.com/a-/ALV-UjUJS5kChiHNUEKWtsjKGfBNgxm2K2XKGUajGoE3R0oos3qPCHrs,I love it,5,0,9.1.0,2026-01-24 17:40:14,Thank you so much for the 5-star love! ❤️ We’re thrilled you’re enjoying the puzzle challenge. Your support means a lot to us!,2026-01-24 18:20:23,9.1.0,Block_Blust
53464ceb-38ed-48cc-90cc-518006d5b802,Amy Adams,https://play-lh.googleusercontent.com/a-/ALV-UjVFnACwbeoZgmK2CRlW-WEHR5LycyP1fVJ0MCJIESSRMXee-1coOQ,"The ads are brutal! I'm on level 89 & I really enjoyed this game. When I first started playing, the ads were tolerable but over time they've become a huge nuisance. Those beyond stupid Royal Kingdom ads are the worst. They have got to be 2 minute ads with way too many clicks that bring you to Google Play. I am tired of reading comments from these game owners. Claims of being a startup & the ads are how they make their money. Obviously the most annoying ads bring them the most money. So done!",2,0,9.0.8,2026-01-24 17:35:28,"Thanks for sharing your honest thoughts! We totally get how frustrating ads can be. As a small team, we're always trying to find a better balance. Your feedback really helps us improve, and we're grateful you're still enjoying the game overall. 🙏",2026-01-24 18:20:18,9.0.8,Block_Blust
c251465d-0341-43a7-8a61-56a7b033c3a0,Crow Sandwich,https://play-lh.googleusercontent.com/a-/ALV-UjWe39kuZUStzYDV-M3PNvJleVxp3tInW7LonA5CY7ugHaBFlQh5,downloaded just to complain about the ads I get of this game. they are inescapable and annoying. do better,1,0,,2026-01-24 17:27:40,Thanks for sharing your thoughts! We hear you about the ads being annoying. We're always looking for ways to make things better for players. 😊,2026-01-24 18:31:11,,Block_Blust
1989e5a1-04c8-466b-9f25-2e2c341eeb68,Coco white,https://play-lh.googleusercontent.com/a-/ALV-UjWuEd__ddgqhhZK9-akfmbKak0wQAGWMRrQB66KHuQo7QKwW9po,nice,5,0,9.0.8,2026-01-24 17:24:32,Thanks for the great rating! Glad you're enjoying the game. 😊,2026-01-24 18:39:58,9.0.8,Block_Blust
897dfac0-e776-42bb-85ea-5352ffb62d1b,Amjadiqbal Raja begum,https://play-lh.googleusercontent.com/a/ACg8ocIx02SIMO0oFpIW-PyLqZtajynQQXcetoWNsdUYQcDN-1ZNsw=mo,It is sooooooooooo good 🥰😍,5,0,9.0.8,2026-01-24 17:20:11,"Wow, thank you so much for the amazing review! 😊 We're thrilled to hear that you're loving it—your support truly makes our day! 💖",2026-01-24 18:50:26,9.0.8,Block_Blust
fd518d9e-cc2d-4ef0-a25f-dca503640ef3,Raja Raji,https://play-lh.googleusercontent.com/a/ACg8ocKwQkYQ96nyt_SM0yqepfAox5PW3Nph47fF9ChM_aCnyA9FIQ=mo,.wow,5,0,9.0.6,2026-01-24 17:20:08,Wow! Thanks for the awesome 5-star review! 😊 We're so glad you're enjoying the game. Your excitement means a lot to us—keep on having fun!,2026-01-24 18:50:50,9.0.6,Block_Blust
7d19249e-7108-41fb-ab0b-2ea1b7cda6de,Santhosh Kumar,https://play-lh.googleusercontent.com/a/ACg8ocJ7lvK76SII55C27BqRjW4U0RBc_o8IA7gkLNoguDCFVYp0Ag=mo,good 👍,5,0,,2026-01-24 17:18:24,Thanks for the awesome feedback and the 5 stars! We're so glad you're enjoying it. 😊,2026-01-24 18:50:21,,Block_Blust
ed9344dc-7b30-4598-8e2e-6c8e7d6c4064,Kawkab ' (K),https://play-lh.googleusercontent.com/a/ACg8ocLBwsKSEaCDQnOsx6qnGYy-KRTq2S7f-tBSV3ZlOxxiBjQq1Ow=mo,جيد جدا,5,0,9.0.8,2026-01-24 17:16:23,شكرًا كثيرًا على تقييمك الرائع! 💖 سعيد جدًا لأنك تستمتع باللعبة. نتمنى لك الاستمرار في الاستمتاع!,2026-01-24 18:50:48,9.0.8,Block_Blust
f2694abe-0972-4da8-9f1e-503b60f6eace,Jeanette Del Mundo,https://play-lh.googleusercontent.com/a-/ALV-UjXpoe0-C7x4xFdgFc-Dba3CVyONMGItUDxWH6bTETrjHPO5-Ff4,good,5,0,9.0.6,2026-01-24 17:02:15,Awesome! So glad you're enjoying it. Thank you for the fantastic rating! 😊,2026-01-24 18:01:39,9.0.6,Block_Blust
6bf78a04-6fbf-40c2-a8ec-22bdbd8134ca,Rajendrasinh Zala,https://play-lh.googleusercontent.com/a/ACg8ocKlUEButCu_0ozc8VIIlXQ7L6lozK42ap7UCkf4wJsiMz_YxA=mo,best 😘💕💗💌💓💞💌❤️💕💕❤️💗💌,5,0,,2026-01-24 17:01:50,Wow! Seeing all those hearts just made our day 💖 Thank you so much for calling it the 'best'! Knowing you're enjoying the puzzle is what keeps us going. We're so happy to have you here!,2026-01-24 18:01:21,,Block_Blust
5b811042-4c24-43e4-89a3-b95ce4b60420,Larien Hedia,https://play-lh.googleusercontent.com/a/ACg8ocLdKpPsb3yrWqLadRWOmlM4K8L3J4lF55cvuEZdPMQ7FPUSkg=mo,Thanks for this game it's amazing 🤩🤩,5,0,9.0.4,2026-01-24 16:53:03,Thank you so much! 😊 It's so great to hear you're enjoying it! That means a lot to us and we're happy you're having a good time. Keep having fun!,2026-01-24 18:01:16,9.0.4,Block_Blust
b0fa707c-2016-4e16-bc86-eea2d59d8979,Salome Duru,https://play-lh.googleusercontent.com/a/ACg8ocKjNqJ4Xqxl0fK8QRU44kq9UEMyZRHo-BjupxS2zE9DbvrOCw=mo,"good. Play this game whenever you're stressed, bored or when you fill isolated from people you think you loved so dearly. I t helps to find happiness, less stress and loved again.",5,0,,2026-01-24 16:52:11,Thank you for sharing this heartfelt feedback! 😊 It truly means a lot to hear that the game helps you find happiness and reduce stress during tough times. We're honored to be a part of your peaceful moments. Keep enjoying the calm and joy!,2026-01-24 18:01:28,,Block_Blust
bfb2bc9c-b445-4afd-a352-b68e3ba81b00,Chikyala Nagaraju,https://play-lh.googleusercontent.com/a-/ALV-UjV3YsD7zHbXRprW4vUvs42acfwiuWTx8r9hjgOJYftvvnZ0vNvX,super,5,0,9.0.4,2026-01-24 16:45:19,Super to hear that! 😊 Thanks for the awesome rating — we're thrilled you're enjoying the puzzles.,2026-01-24 17:20:03,9.0.4,Block_Blust
644b74ff-6d87-42b4-90d1-154a368d0b18,Jit Dhar,https://play-lh.googleusercontent.com/a/ACg8ocKkG7D21mh4UfE-5PsooPXh5JEn-F83qsja6MZQxr9O8a5OlQ=mo,nice game 💯,5,0,8.9.5,2026-01-24 16:25:35,"Wow, thank you for the amazing feedback! We're thrilled you're loving it. Your 5-star rating truly makes our day! 😊",2026-01-24 17:50:04,8.9.5,Block_Blust
d3780b92-ad5a-4bd6-b702-9b25f43e4cac,divinefavor ezeudo,https://play-lh.googleusercontent.com/a/ACg8ocJbRG_-BZfr6VuVS0htGQ4sCfoMNs-Hz4Jd3Smscz5STDKZcw=mo,this is a really brain solving and problem solving game I love it,5,0,9.0.1,2026-01-24 16:23:01,Thanks a lot for the 5-star rating! So glad to hear you're enjoying the mental workout and problem-solving challenge – that's exactly the kind of thoughtful fun we aimed to create. Hope you keep having a great time with it! 😊,2026-01-24 17:50:15,9.0.1,Block_Blust
